"TimeCreated","Id","LevelDisplayName","ProviderName","Message"
"9/20/2026 5:04:04 AM","551","Error","Microsoft-Windows-SMBServer","SMB Session Authentication Failure

Client Name: \\10.10.17.121
Client Address: 10.10.17.121:40194
User Name: 
Session ID: 0xE80004000025
Status: A user has requested a type of logon (e.g., interactive or network) that has not been granted. An administrator has control over who may logon interactively and through the network. (0xC000015B)
SPN: session setup failed before the SPN could be queried
SPN Validation Policy: SPN optional / no validation

Guidance:

You should expect this error when attempting to connect to shares using incorrect credentials.

This error does not always indicate a problem with authorization, but mainly authentication. It is more common with non-Windows clients.

This error can occur when using incorrect usernames and passwords with NTLM, mismatched LmCompatibility settings between client and server, an incorrect service principal name, duplicate Kerberos service principal names, incorrect Kerberos ticket-granting service tickets, or Guest accounts without Guest access enabled"
"9/20/2026 5:00:50 AM","1015","Error","Microsoft-Windows-SMBServer","Decrypt call failed.

Client Name: \
Client Address: 10.10.17.121:47554
Session ID: 0x0
Status: The remote user session has been deleted. (0xC0000203)

Guidance:

This event commonly occurs because a previous SMB session no longer exists. It may also be caused by packets that are altered on the network between the computers due to either errors or a ""man-in-the-middle"" attack."
"9/20/2026 5:00:48 AM","551","Error","Microsoft-Windows-SMBServer","SMB Session Authentication Failure

Client Name: \\10.10.17.121
Client Address: 10.10.17.121:47536
User Name: 
Session ID: 0xE80004000019
Status: The attempted logon is invalid. This is either due to a bad username or authentication information. (0xC000006D)
SPN: session setup failed before the SPN could be queried
SPN Validation Policy: SPN optional / no validation

Guidance:

You should expect this error when attempting to connect to shares using incorrect credentials.

This error does not always indicate a problem with authorization, but mainly authentication. It is more common with non-Windows clients.

This error can occur when using incorrect usernames and passwords with NTLM, mismatched LmCompatibility settings between client and server, an incorrect service principal name, duplicate Kerberos service principal names, incorrect Kerberos ticket-granting service tickets, or Guest accounts without Guest access enabled"
"9/20/2026 5:00:47 AM","551","Error","Microsoft-Windows-SMBServer","SMB Session Authentication Failure

Client Name: \\10.10.17.121
Client Address: 10.10.17.121:47514
User Name: 
Session ID: 0xE80004000015
Status: The attempted logon is invalid. This is either due to a bad username or authentication information. (0xC000006D)
SPN: session setup failed before the SPN could be queried
SPN Validation Policy: SPN optional / no validation

Guidance:

You should expect this error when attempting to connect to shares using incorrect credentials.

This error does not always indicate a problem with authorization, but mainly authentication. It is more common with non-Windows clients.

This error can occur when using incorrect usernames and passwords with NTLM, mismatched LmCompatibility settings between client and server, an incorrect service principal name, duplicate Kerberos service principal names, incorrect Kerberos ticket-granting service tickets, or Guest accounts without Guest access enabled"
"9/20/2026 5:00:45 AM","551","Error","Microsoft-Windows-SMBServer","SMB Session Authentication Failure

Client Name: \\10.10.17.121
Client Address: 10.10.17.121:57820
User Name: 
Session ID: 0xE8000400000D
Status: The attempted logon is invalid. This is either due to a bad username or authentication information. (0xC000006D)
SPN: session setup failed before the SPN could be queried
SPN Validation Policy: SPN optional / no validation

Guidance:

You should expect this error when attempting to connect to shares using incorrect credentials.

This error does not always indicate a problem with authorization, but mainly authentication. It is more common with non-Windows clients.

This error can occur when using incorrect usernames and passwords with NTLM, mismatched LmCompatibility settings between client and server, an incorrect service principal name, duplicate Kerberos service principal names, incorrect Kerberos ticket-granting service tickets, or Guest accounts without Guest access enabled"
"9/20/2026 5:00:44 AM","551","Error","Microsoft-Windows-SMBServer","SMB Session Authentication Failure

Client Name: \\10.10.17.121
Client Address: 10.10.17.121:57808
User Name: 
Session ID: 0xE80004000009
Status: The attempted logon is invalid. This is either due to a bad username or authentication information. (0xC000006D)
SPN: session setup failed before the SPN could be queried
SPN Validation Policy: SPN optional / no validation

Guidance:

You should expect this error when attempting to connect to shares using incorrect credentials.

This error does not always indicate a problem with authorization, but mainly authentication. It is more common with non-Windows clients.

This error can occur when using incorrect usernames and passwords with NTLM, mismatched LmCompatibility settings between client and server, an incorrect service principal name, duplicate Kerberos service principal names, incorrect Kerberos ticket-granting service tickets, or Guest accounts without Guest access enabled"
"9/20/2026 5:00:32 AM","551","Error","Microsoft-Windows-SMBServer","SMB Session Authentication Failure

Client Name: \\10.10.17.121
Client Address: 10.10.17.121:54722
User Name: 
Session ID: 0xE8000000007D
Status: The attempted logon is invalid. This is either due to a bad username or authentication information. (0xC000006D)
SPN: session setup failed before the SPN could be queried
SPN Validation Policy: SPN optional / no validation

Guidance:

You should expect this error when attempting to connect to shares using incorrect credentials.

This error does not always indicate a problem with authorization, but mainly authentication. It is more common with non-Windows clients.

This error can occur when using incorrect usernames and passwords with NTLM, mismatched LmCompatibility settings between client and server, an incorrect service principal name, duplicate Kerberos service principal names, incorrect Kerberos ticket-granting service tickets, or Guest accounts without Guest access enabled"
"9/20/2026 5:00:31 AM","551","Error","Microsoft-Windows-SMBServer","SMB Session Authentication Failure

Client Name: \\10.10.17.121
Client Address: 10.10.17.121:54700
User Name: 
Session ID: 0xE80000000079
Status: The attempted logon is invalid. This is either due to a bad username or authentication information. (0xC000006D)
SPN: session setup failed before the SPN could be queried
SPN Validation Policy: SPN optional / no validation

Guidance:

You should expect this error when attempting to connect to shares using incorrect credentials.

This error does not always indicate a problem with authorization, but mainly authentication. It is more common with non-Windows clients.

This error can occur when using incorrect usernames and passwords with NTLM, mismatched LmCompatibility settings between client and server, an incorrect service principal name, duplicate Kerberos service principal names, incorrect Kerberos ticket-granting service tickets, or Guest accounts without Guest access enabled"
"9/20/2026 5:00:31 AM","551","Error","Microsoft-Windows-SMBServer","SMB Session Authentication Failure

Client Name: \\10.10.17.121
Client Address: 10.10.17.121:54682
User Name: 
Session ID: 0xE80000000075
Status: The attempted logon is invalid. This is either due to a bad username or authentication information. (0xC000006D)
SPN: session setup failed before the SPN could be queried
SPN Validation Policy: SPN optional / no validation

Guidance:

You should expect this error when attempting to connect to shares using incorrect credentials.

This error does not always indicate a problem with authorization, but mainly authentication. It is more common with non-Windows clients.

This error can occur when using incorrect usernames and passwords with NTLM, mismatched LmCompatibility settings between client and server, an incorrect service principal name, duplicate Kerberos service principal names, incorrect Kerberos ticket-granting service tickets, or Guest accounts without Guest access enabled"
"9/20/2026 5:00:30 AM","551","Error","Microsoft-Windows-SMBServer","SMB Session Authentication Failure

Client Name: \\10.10.17.121
Client Address: 10.10.17.121:54668
User Name: 
Session ID: 0xE80000000071
Status: The attempted logon is invalid. This is either due to a bad username or authentication information. (0xC000006D)
SPN: session setup failed before the SPN could be queried
SPN Validation Policy: SPN optional / no validation

Guidance:

You should expect this error when attempting to connect to shares using incorrect credentials.

This error does not always indicate a problem with authorization, but mainly authentication. It is more common with non-Windows clients.

This error can occur when using incorrect usernames and passwords with NTLM, mismatched LmCompatibility settings between client and server, an incorrect service principal name, duplicate Kerberos service principal names, incorrect Kerberos ticket-granting service tickets, or Guest accounts without Guest access enabled"
